match_id_hash,game_time,radiant_win,duration,time_remaining,next_roshan_team
9ece319ea662c49480e4bdd8d31a734f,394,False,2370,1976,Dire
55c5bf2642be16cdecb96b0ee4611bfe,1445,True,2490,1045,
eaa7845648666e4173538d19bfd803ac,1370,False,2514,1144,Radiant
a0fde775fafb2f1eb06d5c0560533882,282,False,2224,1942,
5afaf91125cfc8051327168598d3f09d,104,True,2040,1936,Radiant
04b214ce3b4a7678bd83f5610cb09e44,1768,False,2790,1022,Dire
3d4d1a27e383bdf52527de3e6f078671,1329,False,2482,1153,Dire
d5c8c97a2b3e4a8084eabc9bbc2ca648,3415,True,3506,91,
e9688a4880c847c639e05e32c658b8b9,408,False,2510,2102,Dire
876d00915ebd00ca08423cd9956b3b9f,846,True,2175,1329,Radiant
55efe6e5e8527e6675fe13a1a977ead2,78,False,2510,2432,Dire
5a7f6af72353b2cae9dd3b898927ccbb,433,True,1115,682,
0c34f427f9494313267f290b6061fda4,394,True,1120,726,
3b5f903e23c9556f5a00cd17f79af923,2574,False,2837,263,Dire
5accd53999009e071f5e18396d8dfe0b,1289,False,1935,646,
da4fac9ad46fae11e28d9b95e3aecebb,902,False,1080,178,
15c930aa69d63106d830683315720e30,1442,False,3177,1735,Radiant
d4b32eec71fb241d5cef2cc19abd4fcc,2032,False,2812,780,Radiant
1c9fd27f58388b20f5a98132e5f98c4c,1189,True,2982,1793,Radiant
57eafc87a8101789da9fb99768e6e4ee,931,True,1914,983,
d411f7392f83f409f3517de81c6bf047,2077,False,2475,398,Dire
0732e4c004dbaeb93c818230b58a4273,1531,True,1918,387,Radiant
0e10c9624243063b2c4ac02e2873e290,1372,True,2409,1037,Radiant
f53f6339963b730a032bf7e81f76a30c,248,False,1848,1600,
ca51c081432e0a76fb8a347fbfb8b790,2599,True,2697,98,
623dca3bab613dd376031dc877f49eef,454,True,1110,656,
5fd911b147570637150eba18eb0b2ee7,321,True,1423,1102,
1034acf37799d8a497524eac13d182ad,1288,True,2365,1077,Radiant
fac6babc6f9e973de2c4b54045de0281,1432,False,2200,768,Dire
89afbf4ff8846ab850d57ddfc7f7f7ec,427,True,1544,1117,Radiant
3bd1174f3a4053b8963dedac12e6b81e,475,True,2381,1906,Radiant
628f7abfd32e4bb06c0ad43fb6b3b43d,948,True,2917,1969,Radiant
a4c22f262002dd68835bd0351ea9a869,1278,True,1443,165,
72b88de083625edce4e72df9e64268a3,591,False,1375,784,
4c5e1512664757cf59277375e17daaa4,546,False,2017,1471,
6cb74e591e612064f0aa1fbe5141869b,481,True,963,482,
bb2d597e6a3b5746054545ad2ff3694a,969,False,2387,1418,
60a8593449a76fcdf4e017dc5acfa523,604,True,2051,1447,
6a3a6067700c25a35081414c7a9be75d,299,False,2908,2609,Dire
fb84b6a2b7ebdf32fbb8f655a5e25b86,2435,False,2844,409,
241ac42a9f9a39367ddf3f8f93b47285,2755,False,3339,584,
5d6c0c862dd4483b30eb73fc3eb5f7dc,2080,True,2714,634,Dire
0c3b30126b1efbae4f9a7a5174feaf11,440,True,1421,981,Radiant
68e3268bb2e650eaf6555fbe4558e677,249,False,2003,1754,Dire
87b1512b968ef98e696406341b400273,2228,False,2391,163,
ec72360a1ca5f980e234c0b8e15d83fe,1864,False,1950,86,
64998818b44adc359a8ff02dae5d6453,2006,True,2272,266,
f09a2ea4c194eee8ca51d5a0dc62901a,1250,True,2099,849,Radiant
4cd5ec7f6bfe4989c90d5ca056a1fe27,611,False,3052,2441,Radiant
cab27582ecff44abedf4372dc309933f,1601,True,2118,517,Radiant
ee950a46db514a55c77239ae44981142,1765,False,3079,1314,Radiant
1296d344fc95b87e898c67e37c3c2f34,45,True,1735,1690,
53eb287161f55bbbb6d3e884e6e3cedb,1469,False,2206,737,Dire
e94104cc2cc9c641dad9d7b02cc1a9eb,276,True,1292,1016,Radiant
99912e65aeb9e54b5a56f28e2ab7f3eb,270,True,1086,816,
41f2da69fd43824a8a3ed865f1d4e7da,1831,False,2254,423,Dire
9602d952e14069e674b19b30c03e7711,510,True,973,463,
b44199972ca73a409170431d5502aba0,657,False,1564,907,
ccd948f461ef761e9075aa787f3df2a0,1707,False,2779,1072,Radiant
c2aaa701da02870933dd37e864c36c4b,103,True,1927,1824,Radiant
c4cf99acaf977dba31db1698b46fba5f,865,False,1051,186,Dire
3269b78708b48c632e7d31ff477096ae,782,True,2146,1364,Radiant
72b4f09c4aeec5d5a69e0db163452ff4,2560,True,4098,1538,Dire
0a39afe3372a5154dc06a022cd5013c6,3301,True,3854,553,Dire
4d212ff59b9c354607f6d3ff0525bc00,935,False,3591,2656,Radiant
f071f853e4078fdab221ae0a7c823619,2,True,2791,2789,Dire
280618544f5aecf325c3490e5e281029,1838,False,2823,985,Radiant
1e7c06e7d74e3046deaf2a3807a946ab,1693,True,2026,333,
9d42936c63a3921a4dc2182ed3e27510,453,True,1108,655,
ea15f7bfd6e034795b91d43e5f740541,2350,False,2979,629,
78428701024404543f84a52d6dd696b1,970,True,2132,1162,Radiant
183eb3713afec283344ea0615ad1f0a8,1537,True,2815,1278,Radiant
c834b82aabc3f87adc208d5554689f4f,1063,True,2173,1110,Radiant
f4e0201b156766cf6d63c762563ed825,1582,True,1808,226,
da11d15bece20fb57b6e33cf9fb5b5b3,1019,True,1491,472,
c1464526b4fc506673a38ec649e5af80,1658,False,2505,847,Dire
7eff3a41a4fe1074f211db5bf9526c9b,1005,True,1563,558,
9884bac6e6350d06d2df11a644ce2ce5,575,False,2014,1439,
1430d2d8b23f4c2f4cf3c9d7a9d22023,1165,True,2090,925,Radiant
4304f1578f16fd4ec626736e09efac31,160,False,1936,1776,Dire
21681cc60a5020de25ecb70e40a22d3a,2604,True,3936,1332,Radiant
40a7d04211c073ef884d60ea400c4114,705,True,2840,2135,Dire
5a8297d0811b82c66548548b7cfeb4c0,989,True,1881,892,Radiant
015b8fc01fff943462b486f4a108f946,960,True,1743,783,Radiant
9ad0ba3be506e935c78a6b67250b6300,5,False,3741,3736,Radiant
a65b1eaf365b8bd7455160fc68351d1f,526,True,2958,2432,Dire
16788a4ccdc1fe11108a4cedd9f3b3bf,1813,False,2640,827,Dire
9f79bac2d15342f642dfa1a54de1de55,1462,True,1546,84,
15b1e821624defa6a5cff30bbe53817a,680,True,2783,2103,Radiant
f72f0dcd054b9c6b9e850c08412cbc8f,1419,True,1822,403,Radiant
aef3d95601ff9681db19ead5ce3bd24e,649,True,1591,942,
11290e0361f82eedeedf0426179345dc,1426,True,2171,745,Radiant
857a1a911d84cc92b858fc8d0088d151,848,True,1334,486,
ae4aa75f3b262d3d246a1afe4dee638a,1421,True,1945,524,
7689f2d60d24d4fd8a960087c776b621,12,True,1202,1190,
6ad18aa2fa069eee0b0a61deda6a2877,1342,True,2366,1024,Radiant
1394d9d618d2567969dbe9644ff49552,657,False,2219,1562,Radiant
dc78649c36227bf6eb70613576e2f332,726,False,2098,1372,
909ae56ec3ab1f82fcbd73998b82f558,790,False,2105,1315,Dire
8d9124cb5e758b4561dd9777046077cb,1387,True,1697,310,Radiant
4acabcfa1c2d102ee8c556f74b6a3fc0,3,True,1861,1858,Radiant
8f1ad59dce1c8db1c5fc8d84cf97a882,1017,True,1806,789,Dire
224c7b5a9a76ae20e2027ff786d9ed72,2518,True,3183,665,Radiant
93166b9447bbb6dd3aa4b1a228878d07,940,False,1857,917,Dire
650b7dafbbbcd920aa5aeb0c8e2bfb15,2172,False,2544,372,Dire
c55f720974ae17310bedf77416b6c808,3397,False,4051,654,Dire
1b044bc203b1c0867bd31c272d3c2562,485,True,1281,796,
2dd2d2aa107c5744c0c6d537aad03d5a,601,True,2661,2060,Radiant
adb889311f49e966e519cac429652dbc,2117,False,2455,338,
483d6d67d5c13ff31e4871adb6d2f373,729,False,1689,960,
ecdc9480a7055a49e4ccae7ff74455f2,1242,False,2537,1295,Dire
09c5f29d5ac1818a9161404a2c41e91c,766,False,1389,623,
83e55c9d22d5619ac3ed77677a139639,1346,True,1972,626,Radiant
d0f1f589a46d860c14e4b8fc01cfa6fe,928,True,1206,278,
adff2f2a51edc99e7f9f05d64551179a,701,True,4476,3775,Radiant
a5bba2df809da52fbb1862b781b46509,1620,False,2036,416,
971d2b4bb13c29094808eea5c0d5cc5c,2025,True,3271,1246,Dire
8c69dd90d5e95a84098aba247352d49f,2767,True,3725,958,Radiant
7496706fb68eb1e5c722c1c5e5c55109,418,False,3051,2633,Dire
a5547f72635c89319d47abc401a7e933,824,False,2622,1798,Dire
e48da14d64a3ed6f6a7c8def768ed3d8,878,False,1770,892,Dire
83cfc266cb9b913d3a86f1db9c0a8914,2226,False,2906,680,Dire
1e0cdbd581a39872afaba0c7df871996,866,True,1979,1113,Dire
991a75c0914702829c64317aa663ae07,1616,True,2401,785,
e8bf239963baa3f499b2f132ba2cbe86,220,True,1131,911,Radiant
01e6c84e0b181e322ed889b0b907e427,607,True,1775,1168,
18e73eb1548db415086755e2e81620b0,231,True,2110,1879,
104f5f16051a1af1a632ac93a9db734a,381,False,1995,1614,Radiant
28645ac4bc98b4f799c15bed79dbe783,2610,True,2858,248,
06113cd00d94841278e4c7e8341bff30,997,False,1615,618,
0643fa1aae2b56bb1e9292b099bce22d,2151,False,2514,363,Dire
4401911d5f5ba1b866f6f206502893ed,1955,True,2552,597,Radiant
4c5e533f0c39b49946ae09bc7c27ffd8,2131,False,2631,500,Dire
e3983b0ded50932accd66388a9258353,1352,False,1603,251,
cbb0a2ea36c32ffceaf12a76901a0dd0,1630,True,2019,389,Radiant
a69a66e89e0eb552ea26f07c5c36206c,2027,True,3502,1475,Radiant
e4c638c3b4d13be9d416ea9708cf256b,2556,True,3812,1256,Dire
070e8fb07e01161d0d5014b9f4cb7385,1057,False,3414,2357,Dire
c31c231f8075479d313adb11d515ee42,1600,True,2044,444,Radiant
81fd6bc68745f73e0f7e1b0644dba01d,665,False,2786,2121,Radiant
d244c1e7c8b3aeae8026a504648927b5,249,False,1657,1408,
e94f5988b0c622821fa621e6091ce99e,278,False,1914,1636,Dire
7fa000f125d0e6dc4a780d2becbd78a1,1517,False,2314,797,Dire
c98b94fde38f64b147a67084e3371973,152,True,1305,1153,
c52068d01ac337bdfc52c849f430b5b3,616,True,1991,1375,Radiant
5d647d8e77329797a27b24ed42778dab,1301,False,1902,601,
61c85ba7d01f91bcacf14a9452e1423b,562,False,2457,1895,Dire
0ee72c05343db195177adabb2fa2685b,1090,False,1841,751,Dire
1cd1635fb8d498c63243b08b4db2ae93,194,True,1742,1548,Radiant
edcd8c3403101f7bbf47fcad1c6ac9b9,815,False,1131,316,
465264fb32bcb7952a68b42069fa783d,1338,False,3214,1876,Dire
de56f5ef64da93a54ca62b92831cd9ae,36,True,1535,1499,
227c60fedcea017cc3c867cd7af56b2b,1027,True,2195,1168,
50ad8147dabc6c4c1cbc57fa9564a62f,261,False,2445,2184,Dire
bed324743cd00aee78d789c2dfd371ed,229,True,2954,2725,Dire
89b7e94272550ee7aebd191aa90e6871,953,False,1523,570,Radiant
550d65f3691b832f88d1e34930693f21,515,True,1093,578,Radiant
c6600d1704cccf4859b538d4526a1f2d,1860,False,2889,1029,Dire
7e1d4216f586f60d74211c7a1ae9ac93,604,True,1630,1026,Radiant
187e38b26509dd30a446eee2660744b4,3270,False,3960,690,Radiant
7a4ad9afb3a6868f4d9f740221c7b123,1183,True,1925,742,Radiant
8eb802e4821912e7071a7520251a250d,1741,True,2515,774,Radiant
e70f1a0288dfbf067e3adc70c59cd519,2084,False,2604,520,
afae3064de86b80b2ba0c3cc9503020d,974,True,4093,3119,Radiant
eeeca0453c31ca9be426d0cc0ec28c18,1268,False,1861,593,Dire
6d0d23beaf2d33d0262475f5b463283c,3254,False,4027,773,
36845cb531c438c2a9112991788a671d,2624,False,2833,209,
23c9fea22f8f0af6e631e97b081a8e54,782,False,1858,1076,Dire
db7433ee2d1b0e5d0d3a1687c8aa3d2d,1439,True,1600,161,
f4ddaaecb4b4ea942ac69f6eb7576227,2976,True,3047,71,
a7de465a6795f7d5e9ca8d294b539696,2247,False,2405,158,
11a2c7eec4bf8202e2d4271e80c6af7a,948,True,2822,1874,Radiant
30401f8c23a294671b205227c05b06f1,1180,True,1663,483,
5b7936d53895c1812722f0b6591fbf6f,1939,True,3866,1927,Dire
628890b431fcc5ecbeed23dc546d1815,92,True,1373,1281,
7b98b487a5c89fc19d0e31dfdb671f93,1239,True,2511,1272,Radiant
c1af70948a9e33f080777dafc3570209,275,False,1599,1324,Dire
ab5e349c8741949460e2583140dc5dae,340,True,3802,3462,Radiant
f7e1e85e4b77ed1f14020e9a6168aba2,400,True,2387,1987,Radiant
db143fcdfa6e42a3f5a676c07827f77c,1608,False,1881,273,
0591c0b2f330996c8ac871d689707bc6,677,True,2535,1858,Radiant
1d415cffa71eba15a07d0472271fe258,70,True,1586,1516,
641b99af85ae75a34365465e99e41484,33,False,2149,2116,Radiant
3a9ae8abc355bed28661f76e2c8e6e90,1070,False,1782,712,Radiant
0c81ff690403393611f06360d9449677,1061,True,2558,1497,Radiant
d7c994549441b8cbc7bcbe33e05e60f9,455,False,2439,1984,Dire
63bc225f5e5245baa8e6ed474d859fd9,2268,False,2360,92,
c64f065af95030bd334e3834172e3976,1743,True,1808,65,
b37a1b41229e347b0c763ca7b3be15e1,1374,True,2025,651,Dire
7654858f64238a1b56a2f14c98fda127,183,True,2172,1989,Radiant
ea95549a64974210d6bc7669d08d58d7,1543,True,2363,820,Radiant
b80743731ad0e37795370b29d93716f0,713,True,1231,518,Radiant
a9d0b7325ff2353ddea0f9ccc0e0bbc3,958,False,2467,1509,Dire
2d7e07629b4be459c874210bcc6bd450,914,False,1330,416,
0ff23ed3c1a17f4c774821b8307898c3,307,True,2256,1949,Dire
224471a3dcbb7c3a56e438393fc41332,322,True,923,601,
5cde39aeeaf9440fe3d1870b5fdbdeed,975,True,1088,113,
affab4fb48cc259f1bca978d3119fbf4,409,False,1608,1199,Dire
798930213d16c6c2f0eeb703743b2411,128,False,2026,1898,Dire
68b36f8707cd9a5d262f1d4105bf7816,481,False,1885,1404,
4c566f707a7f8e349936c5d4e3deea0d,557,True,3010,2453,Dire
4bab2ea86f618911f1869b0de9aaf7a3,2045,False,2549,504,
72576ae04ba7478336c2acad10d73b38,1021,False,1400,379,
5d8d68ca3d8a59a85ed435da8a94629b,699,True,2403,1704,Radiant
9e284cb71e94f1e74cdb183a05ce0991,1734,False,2658,924,
4c2f29bc28dc07cf46a19b880adca3ab,1672,False,1821,149,
5dc5ae801bcd0669924a01c815ba2218,912,False,2062,1150,Dire
7dda84d6717c5a23264e1ba8ec731b00,2614,True,5288,2674,Radiant
9a565b501d06914ff1185c91d240a528,62,False,2821,2759,Radiant
b1555407dbe9add39a8f4d3e03610bad,2750,False,2952,202,Dire
0cbdb9a150319f688d1c173acbfbfc83,823,True,1783,960,
29556aa9b24c488076bb1048bb4790de,1725,True,2512,787,
4de63e7ecec84b439c7f091f2f82a219,2226,False,2868,642,Radiant
7e80a15454b1a3ab7573fcbbd5e830da,2213,False,3021,808,Dire
efa527c4724145779a2c9e898c978466,2080,False,2562,482,Dire
e88cd35737778d84168ac7c337bd106d,1770,False,1838,68,
72589ebe9a760c0cb32d7ff17094864e,1502,False,1646,144,
1e82bd2b8492662d3e8395d0d5cf40ae,1686,True,3304,1618,Radiant
cbf08f56271b079769d6ddf98256f149,1120,False,3639,2519,Dire
82f5540d2dd874b1b79d1d44b6130eff,120,True,2479,2359,Dire
0cbdbd0dc59764c651311aadd229ae2f,1834,False,2292,458,
3167a6f585d19fe5da7583c9aa9ee786,2462,True,2986,524,
1f819c223d6c5e7b38e1230071c2cff2,1541,True,3450,1909,Radiant
491d6320a701f0afda72bb15d1165e02,1041,False,2997,1956,Dire
2e240c4ce84a0f5c0d668fe5ec150ab6,871,False,2149,1278,Dire
0fc868f09cb87d634fe1ced635ff4dd2,16,False,1994,1978,Dire
a2847cc75295f3b2e0aefa2eeed86306,672,True,995,323,
3730ce827bc145e24cd3eacba6f4d880,857,False,1219,362,Dire
54acf0afd71065505d223f153c5f579c,1050,False,1695,645,Dire
e8b00dd08cbfd1512828914bc1312e1f,208,False,2058,1850,Dire
b119d61b36355e42627e3a8aa2531718,1318,True,1964,646,
3f93783026c90a3b982be2e416950dfb,1016,True,1501,485,
692f3b5e90c2f1cdf3ec7cf14d7c3fba,1047,False,1723,676,Dire
0292eb7f9995c917f7c367453154c59b,132,False,2468,2336,
b49af46bb3caf1e97660be3494a34db3,245,True,1982,1737,Radiant
1da47a30f20a6370c1256af52f9aaf1f,792,False,1620,828,
d92ab87451657006fc74b92c3e619f8f,2258,True,2592,334,
3e8759441e3448bdb9ac92be1a67392a,2151,True,3126,975,Radiant
62c05e89c7f91ae07f4e20242a806e79,1481,True,3129,1648,Radiant
d593ee8fe297696eb9c10d2498edd3d9,95,True,2071,1976,Dire
366a1bea36e1ee5f38eb08fefc4804f7,1158,True,1564,406,Radiant
8e35a1637f8b907151ae190d1157cee8,92,False,1890,1798,
dc6c54e07085cb4786113a64ba1ee309,1751,False,1868,117,
e07eac000834467898d992911ba87c2c,279,False,2288,2009,Dire
10bb42cece0ca0fbd30098905315e8a9,884,True,2939,2055,Radiant
208bf82684a6435d5ba9ba1585e83e10,178,False,1423,1245,
474eb8e04bd88649734de0d87b109df4,1779,True,2493,714,Radiant
19b1fe5acf8d2d3adf0fcfab78b3096a,1038,False,2430,1392,Radiant
03e86e7f0d833383017179ef89b05ff9,141,False,1953,1812,
786b7197e627fea8ad6e89a319c2e034,1065,True,2711,1646,
5678394fa3e0e9d16c50a4d571a0031e,1951,True,2048,97,
908b9d2ad9a84e71b834d26d8105c01e,1105,True,2225,1120,
23b12873a2784cc46a5886895f49d6f2,543,False,2053,1510,Dire
5bda14aed88450af15ea52220506900c,385,True,3154,2769,Dire
9cbbc1f616cbe360670742df0e2eb12e,613,True,1129,516,Radiant
fca6b6f9d022febdc20ca2b2dac51680,1513,True,1617,104,
1d50f748e38ef0b4311a5b2c5beb5d15,720,True,4373,3653,Dire
4a979b944aa24b18c3f8f98b3259dcd7,1265,True,2008,743,Radiant
50da2b8a80a84b18dc6418bf402e7c1e,1665,False,3843,2178,Dire
b7c942282807def16fb32d586d265ed5,987,False,3260,2273,Dire
343f50d53bc1be6539a5b77fcc3e0978,607,True,1127,520,
42852991c293564a1c541d4fa28b72a0,1484,False,1691,207,
0255bb3a5fcd514fee4e5b6df791748c,1187,True,2239,1052,Radiant
5e925fa9278cee5930ea64120d7e5c4b,1259,False,3148,1889,
7c15fb4319d43135f6f376f8dd8d5953,494,False,2271,1777,Radiant
0665d3051a4843b974299669d2970e5f,2275,True,3091,816,Dire
44bcf1f22d076abc7531fa8a3020bb3c,521,False,2568,2047,Dire
a873b2b101de08a4f7e972299a41cff6,788,True,1149,361,Radiant
9b57ff5be2863ad2a6e201ad24d0409a,158,True,1752,1594,
0aeaffd45f5ed023b0089199e2f5bb03,171,False,1900,1729,
0375de690e3f74b24d0f38015b76b183,594,False,1800,1206,
098012b6edf66511692ea51f20dc29f6,2667,True,3566,899,Radiant
c4968dbf7d8b612ed64f969e14af6df0,1847,False,3514,1667,Dire
44eed2156b1e11e77167ea0851289f6d,1773,False,2443,670,
366dedf44004214971442468d253ee2d,1233,True,2081,848,Radiant
331fd781e3fa8b71f2d44b6e51584b00,351,True,2589,2238,Radiant
60937f3d707bb65baf8296a644e6c34b,2329,True,2799,470,
cbb7f3624ba7a12e8b1e193eed6914f7,2019,True,2185,166,Radiant
98348c5c99aa056de32f7f1057204b72,3327,False,3380,53,
38104e11528e791ef30fad9dde3d5141,1585,True,3171,1586,Dire
6f94cbb0a58ec3721c7393a7a35f3e50,2064,False,2353,289,
9b10536c06ab0e713e93a619359b93a0,1122,True,1846,724,
9335d1fe4192e166680023814bbf6256,123,False,2055,1932,Dire
d49a4f2a3fab26f7dba138509fe30a6f,1635,False,2602,967,Radiant
a6fc2cb5a7957a543e32b22eade53f5f,3063,False,3437,374,Dire
6edeeaa11effccdae05c86fcb857d58c,737,True,2093,1356,Radiant
f5b725b721c8cbc01bc65710ce219ddb,1615,True,2623,1008,Radiant
fae7e24284c4e6fa7f7a8f0188fdaf40,1364,True,2890,1526,Radiant
525ddbbd919226abf0aadcc7e559b901,809,True,1371,562,
011dc4e25b15d2619b0fef9d27b75cc8,750,False,3044,2294,Radiant
e7ce7db8e5f3b20ed1566832c0eee783,211,False,2454,2243,Radiant
5e8d91eb5b9742707a24e280d4b08dd0,654,False,2575,1921,Dire
c504c0fa4d771a3ffa16498793921cba,3331,False,4691,1360,Radiant
9f63103c6d09e5f6ecf50b925824d8e4,1407,False,2692,1285,Dire
2ee45c3f9977e3df8bbe73f7e5cfb6a6,2340,True,2740,400,Radiant
129f32d9865d25435ac4263489fc259c,253,False,1453,1200,Dire
9ba8b7f3c1964429a3fc0d81c590299e,2164,True,2842,678,Dire
ec94c85f174d66cbceb9061e75075b6b,888,True,2786,1898,Radiant
e95c32f7087b0f1cfaba256d5d4cef5b,2274,False,2346,72,
b1f506a1ab1a67393afab9c138292aea,1753,True,2108,355,Radiant
c6134e3042b21d554abbafb5de6f092e,397,True,1157,760,
d87af713a0a9e295e7e1098effbe3b33,608,False,1903,1295,
6fb1f32a18f8bf24502b092c61dc0f85,655,True,3748,3093,Radiant
727b3f6fae1423c537d46060b0e8e0be,1143,False,2057,914,
2b237680b2fa091dc7cc2e44c292f31b,1293,True,1916,623,Radiant
06788ddcf5c46e25d081d2ae83c1d4e4,667,False,3432,2765,Radiant
4f7cd4bb6a45b9c3948c5813c6273309,3154,True,3771,617,
27356dd7fbae85bcfd1ed09b230843c3,1284,False,2679,1395,Dire
c306f44fd01f387f2cd1a870c9f9112a,1043,True,1393,350,
f5030a5bac78289630f389182ea1f4a2,1776,False,2733,957,Dire
80aaf37991f62ab72473b23588e5c327,632,True,2596,1964,Radiant
b4d43201b9932d2bfa65247239cfe894,2860,False,3634,774,Radiant
ef2b5cb87ffcccb4fb82c9e8c1d7430a,2427,False,2522,95,
b03fad0233726696672798d890c9f06b,787,True,1747,960,Dire
363208fcfe9655e6025d1c28ce8c12da,1436,False,4728,3292,Dire
abde3ec3980474079b73385c5f51a72f,1618,False,1790,172,
c4de7679cf246191c0d0011412a56fe2,330,True,1768,1438,Radiant
a0679c1248bafbe57bd0e744b5e4add7,506,True,2780,2274,Dire
146584ca76727ce5346dc977cafc31bb,2038,True,2210,172,
45fd2e2271a714cdb810792f75173d41,1746,True,2033,287,
7f1e87f7c3d8958692cf61085988c3a0,2063,True,2251,188,
bd8c73caab98869c913a7dda2a08d2b7,916,False,1288,372,
209fca197e0e04dbe8be0a402f9a32c1,359,False,2648,2289,Dire
6e6cfc8e63d742cb211870e3bc9c91bb,2140,True,2593,453,
e04b7dc0a10d4f0e708308869c542ad8,2166,False,2393,227,Dire
5ad654ee3cb5699adf6b1f9094c84d17,64,False,3397,3333,Radiant
e9884a13edfebbb7b0797b0ec2b64e7b,1424,True,2405,981,
30da590e99c183af9bca785877490a85,2473,True,2573,100,
ae618b1519e6fc5687b0fd58337867f2,1495,True,2042,547,
8c5ce972b9ba138d014202fedcdd05ca,539,False,1511,972,
ed73aa73ac4b2f9b7a201da9c2de6bd0,1665,True,5434,3769,Radiant
0c0888b998c6512e0f485f7e12686b27,1846,False,3945,2099,Radiant
fd218fd497d2a4e2011663cd5b5d66d1,77,False,3361,3284,Radiant
068fdb88c0a019ee7ab0143a1879c8b9,600,True,1450,850,
0ee16d23caf5a28c3ca28c965419c32e,197,True,2723,2526,Radiant
3aba93385c73e28dc956df51d7d191e9,1714,False,2523,809,
3b7e394f82f8e51c5fff31dbacfbadd5,1416,True,1602,186,
ad83e2a6767030b2c2fceae8c1de95a8,1060,True,2067,1007,Radiant
bd5b324f06e0b0e02a6dbf4cd3a66764,66,True,2189,2123,Radiant
f1d8c642adfb7da2355626f9cbf55bc0,1092,True,1371,279,Radiant
9b5f23770182951979a1662a2a9de862,69,True,2190,2121,Radiant
7dc3288a4eb3b31cce5089221a0f6072,474,True,2612,2138,Radiant
6dcaaf9e34aa639832cca1dfcb515ff8,992,False,2201,1209,
a9a4ad7a2e1c2034a3925b59aaa348f3,980,False,2788,1808,Radiant
578129751f52a259b5eefee163b7aa37,1202,True,1595,393,Radiant
7b043423475e864360461f9db5a76ffa,1773,True,1940,167,
3af622a77835c5b500ef87749e4ac569,718,True,2195,1477,
93f9bd54d9f6577a5cd7f110fb882cb9,699,True,1578,879,Radiant
b6d3e1c3d4bbdea4bff899bad181e174,1456,True,2181,725,Radiant
54ec51d0ad388cb0c5238e93f1e5633e,878,False,2169,1291,Radiant
80c2330166b1176aac7cf07c777e5d9e,2704,True,2962,258,Dire
438754fc383b6f0cc4d88608d73fa29d,291,False,3875,3584,Radiant
f6d731174ec5a61add454ad5e5a330a5,1531,False,2280,749,Dire
e4be707a035cb2853a8c9dc3bede0336,1373,True,1430,57,
74e377b304035f7e2936e7655e73ec9d,2011,False,3139,1128,Dire
ab590564e6608198f51c53c025e459d0,657,True,1483,826,Radiant
f488f3d3c6d892aa8a7b758a0933d996,655,False,3237,2582,Dire
ab4c7c4095aa2b8e87f5aa0907f5acbe,1783,False,3567,1784,Dire
6a5690f7eb3da8af5fc591934d06cef0,1065,False,3548,2483,Radiant
ff652f51109de538525267f2331d72d0,473,False,1269,796,Dire
9f5e63249197fb63d8a4bd63f2eb3501,93,True,1948,1855,Radiant
cb5522e4b64421892dbed4784dd6078b,1912,False,3210,1298,Radiant
0d9c5583cbf4a6f21f37a406b728a320,1783,False,2447,664,
6344cf043c17c4edf1965c231d0b2a72,174,True,3646,3472,Dire
c42248d146f254bb11ed69d6b6cc1efc,1270,True,1611,341,Radiant
0d2cc86584955dd0d5b752eb8fa52299,619,True,1997,1378,Radiant
f1a3192a0011b8999b879a1833806f89,845,False,2139,1294,Dire
76886dfbfe807984313f29f41d30926a,647,True,1572,925,
08568acd542fcc3703548ebc9267d553,2219,True,2916,697,Radiant
b1d5f2992f138ea625c49ffc7a67bb96,996,False,1731,735,Dire
fd0d7fd827098b2c9a4b738068256913,858,True,2770,1912,Dire
3b97c9946c18990d944d9e0898a8e25f,143,True,1592,1449,Radiant
ced53189a021807717deb89bf87870e8,1149,True,1766,617,
e6f0babac772f362a4d63118928e09a1,1288,True,2413,1125,Radiant
24e4c0a2d229aaa0dec3fd761e997fef,1804,True,3601,1797,Dire
e19c51a9f311a7d98ce6f4a375547170,2317,True,3423,1106,Dire
f6f36ac232e9104d78aca072fe1779d1,256,True,1748,1492,Radiant
5330419365a3370082a816414e8fab0b,829,False,3504,2675,Dire
0e8bf6dba9a258bf12ac794e73b3f9ac,603,False,2178,1575,Dire
5fcec57824cf25fda883057109aa060f,303,False,2662,2359,Dire
c0c22529720df67509d5757200bfdaba,1804,True,2819,1015,Dire
d9beb134abaf00f1d7ccc2a8628dea5b,751,True,2307,1556,Radiant
410feb9aec108702298e8805ccae7b7e,2083,False,2195,112,
378211ecb57e7a95fa00077811b1dad2,2391,True,2914,523,
ea0a079f1d485e104d3438a6e7545dd2,1290,False,2359,1069,
e89c27df6db7ff075d2f92364400334e,1018,False,1738,720,
44e4a5121b8c1daa59a1774baa222fa7,1042,False,4016,2974,Dire
6b42afa325a57c3c91546296b44eb63d,626,True,1886,1260,
e8266144f92e9a4f8749f2fcae96bd53,2183,True,3112,929,Radiant
be50d02dd0ee74f65236d1ae2e8b2ca7,562,True,2015,1453,Radiant
20df83598b2d9374026672db45dcc9ab,1906,False,3100,1194,Radiant
2995a94ea4859c121fa7bc92184b6f28,889,False,2441,1552,Dire
62c4b2ee17942a89df909c240b5fcdd0,152,False,2147,1995,
e59b25d5a4cd6bb544214fc63141077b,774,True,3632,2858,Dire
